Item Code;Item Name;set/20;out/20;nov/20;dez/20;jan/21;fev/21;mar/21;abr/21;mai/21;jun/21;jul/21;ago/21;set/21;out/21;nov/21;dez/21;jan/22;fev/22;mar/22;abr/22;mai/22;jun/22;jul/22;ago/22;set/22
500242;item 167; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $740.400 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500320;item 168; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $740.400 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500389;item 169; $17.400 ; $17.400 ; $35.800 ; $46.000 ; $41.400 ; $67.600 ; $93.800 ; $40.600 ; $57.800 ; $79.400 ; $32.000 ; $58.000 ; $70.000 ; $58.000 ; $58.000 ; $65.000 ; $70.000 ; $80.000 ; $70.000 ; $50.000 ; $50.000 ; $38.100 ; $38.100 ; $38.100 ; $38.100 
500347;item 170; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $15.200 ; $464.200 ; $69.600 ; $117.400 ; $50.100 ; $50.100 ; $50.100 ; $49.500 ; $59.400 ; $59.400 ; $73.200 ; $59.400 ; $50.100 ; $50.100 ; $-   ; $-   ; $-   ; $-   
500348;item 171; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $15.200 ; $464.200 ; $69.600 ; $117.400 ; $50.100 ; $50.100 ; $50.100 ; $49.500 ; $59.400 ; $59.400 ; $73.200 ; $59.400 ; $50.100 ; $50.100 ; $-   ; $-   ; $-   ; $-   
500113;item 172; $26.400 ; $26.400 ; $64.000 ; $52.800 ; $60.800 ; $93.800 ; $87.600 ; $52.600 ; $82.400 ; $119.200 ; $35.400 ; $70.000 ; $70.000 ; $60.000 ; $70.000 ; $80.000 ; $70.000 ; $80.000 ; $80.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500495;item 173; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $723.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500496;item 174; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $723.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500497;item 175; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $723.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500498;item 176; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $723.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500499;item 177; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $723.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500500;item 178; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $723.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500370;item 179; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $528.000 ; $32.000 ; $32.000 ; $32.000 ; $32.000 ; $32.000 ; $32.000 ; $-   ; $-   ; $-   ; $-   
500110;item 180; $22.200 ; $22.200 ; $107.400 ; $80.600 ; $72.800 ; $103.800 ; $45.600 ; $51.400 ; $32.600 ; $124.600 ; $50.800 ; $30.000 ; $50.000 ; $56.800 ; $56.800 ; $56.800 ; $56.800 ; $56.800 ; $56.800 ; $56.800 ; $56.800 ; $56.800 ; $56.800 ; $56.800 ; $56.800 
500449;item 181; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $4.400 ; $600 ; $474.600 ; $230.600 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500450;item 182; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $3.600 ; $-   ; $472.200 ; $229.800 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500420;item 183; $600 ; $600 ; $5.400 ; $8.600 ; $3.600 ; $36.600 ; $18.400 ; $10.800 ; $23.800 ; $80.600 ; $50.200 ; $43.500 ; $73.800 ; $32.000 ; $30.000 ; $58.500 ; $60.000 ; $85.000 ; $65.000 ; $60.000 ; $60.000 ; $12.800 ; $12.800 ; $12.800 ; $12.800 
500115;item 184; $37.200 ; $37.200 ; $63.800 ; $52.200 ; $62.200 ; $78.000 ; $81.200 ; $44.600 ; $73.200 ; $54.400 ; $37.600 ; $60.100 ; $108.300 ; $54.000 ; $74.600 ; $73.900 ; $78.700 ; $68.800 ; $78.200 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500421;item 185; $20.200 ; $20.200 ; $38.800 ; $39.600 ; $23.200 ; $110.200 ; $69.800 ; $43.800 ; $42.200 ; $81.000 ; $51.400 ; $58.500 ; $73.800 ; $44.000 ; $41.300 ; $58.500 ; $60.000 ; $65.000 ; $60.000 ; $45.000 ; $45.000 ; $37.300 ; $37.300 ; $37.300 ; $37.300 
500439;item 186; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $1.800 ; $194.000 ; $28.000 ; $35.000 ; $55.000 ; $35.000 ; $35.000 ; $55.000 ; $55.000 ; $66.000 ; $55.000 ; $35.000 ; $35.000 ; $-   ; $-   ; $-   ; $-   
500437;item 187; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $600 ; $188.200 ; $22.800 ; $35.000 ; $55.000 ; $35.000 ; $35.000 ; $55.000 ; $55.000 ; $66.000 ; $55.000 ; $35.000 ; $35.000 ; $-   ; $-   ; $-   ; $-   
500321;item 188; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $536.000 ; $134.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500332;item 189; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $536.000 ; $134.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500184;item 190; $34.200 ; $34.200 ; $69.200 ; $55.600 ; $48.800 ; $63.200 ; $87.000 ; $50.000 ; $66.200 ; $72.300 ; $64.600 ; $34.400 ; $43.000 ; $34.200 ; $69.200 ; $52.800 ; $48.000 ; $72.000 ; $57.600 ; $57.800 ; $57.800 ; $52.900 ; $52.900 ; $52.900 ; $52.900 
500530;item 191; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $662.400 ; $52.500 ; $62.500 ; $52.000 ; $52.000 
500395;item 192; $400 ; $400 ; $2.800 ; $1.800 ; $4.200 ; $95.800 ; $36.600 ; $29.000 ; $50.200 ; $131.400 ; $16.200 ; $30.000 ; $60.000 ; $60.000 ; $60.000 ; $60.000 ; $60.000 ; $60.000 ; $60.000 ; $30.000 ; $30.000 ; $17.000 ; $17.000 ; $17.000 ; $17.000 
500131;item 193; $27.600 ; $27.600 ; $46.800 ; $43.400 ; $50.400 ; $181.600 ; $105.000 ; $28.000 ; $33.600 ; $31.400 ; $30.400 ; $35.000 ; $70.000 ; $30.000 ; $35.000 ; $35.000 ; $45.000 ; $90.000 ; $75.000 ; $90.000 ; $90.000 ; $40.000 ; $40.000 ; $35.000 ; $70.000 
500398;item 194; $1.600 ; $1.600 ; $6.400 ; $9.400 ; $7.800 ; $124.600 ; $66.000 ; $37.200 ; $63.400 ; $90.600 ; $28.600 ; $61.200 ; $135.800 ; $43.900 ; $41.100 ; $34.900 ; $42.600 ; $48.400 ; $50.000 ; $30.000 ; $30.000 ; $24.700 ; $24.700 ; $24.700 ; $24.700 
500056;item 195; $37.200 ; $37.200 ; $76.000 ; $54.800 ; $49.200 ; $87.200 ; $72.800 ; $33.200 ; $77.200 ; $66.400 ; $30.400 ; $44.200 ; $68.900 ; $58.800 ; $55.100 ; $63.400 ; $70.300 ; $82.900 ; $90.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500505;item 196; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $627.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500506;item 197; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $627.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500507;item 198; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $627.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500440;item 199; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $2.000 ; $191.000 ; $23.000 ; $30.000 ; $50.000 ; $30.000 ; $30.000 ; $50.000 ; $50.000 ; $60.000 ; $50.000 ; $30.000 ; $30.000 ; $-   ; $-   ; $-   ; $-   
500508;item 200; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $618.200 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500509;item 201; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $618.200 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500510;item 202; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $618.200 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500406;item 203; $10.600 ; $10.600 ; $34.200 ; $25.400 ; $23.400 ; $80.000 ; $54.200 ; $37.200 ; $33.800 ; $55.000 ; $39.800 ; $53.500 ; $73.800 ; $40.000 ; $37.500 ; $54.000 ; $50.000 ; $60.000 ; $50.000 ; $50.000 ; $50.000 ; $29.100 ; $29.100 ; $-   ; $-   
500393;item 204; $20.200 ; $20.200 ; $51.800 ; $38.400 ; $30.400 ; $81.000 ; $57.000 ; $27.800 ; $37.200 ; $40.800 ; $24.200 ; $53.500 ; $73.800 ; $40.000 ; $31.600 ; $44.700 ; $67.500 ; $80.000 ; $70.000 ; $40.000 ; $40.000 ; $31.600 ; $31.600 ; $31.600 ; $31.600 
500445;item 205; $-   ; $-   ; $-   ; $-   ; $-   ; $13.000 ; $400 ; $255.800 ; $241.800 ; $26.200 ; $31.800 ; $73.500 ; $73.500 ; $50.000 ; $50.000 ; $50.000 ; $50.000 ; $50.000 ; $50.000 ; $50.000 ; $50.000 ; $50.000 ; $50.000 ; $50.000 ; $50.000 
500132;item 206; $27.800 ; $27.800 ; $51.800 ; $30.600 ; $38.200 ; $132.000 ; $88.200 ; $36.000 ; $29.400 ; $30.600 ; $30.200 ; $40.000 ; $80.000 ; $35.000 ; $40.000 ; $40.000 ; $50.000 ; $80.000 ; $65.000 ; $47.500 ; $47.500 ; $40.000 ; $40.000 ; $40.000 ; $80.000 
500404;item 207; $10.000 ; $10.000 ; $20.000 ; $25.000 ; $19.800 ; $88.800 ; $35.200 ; $29.200 ; $46.600 ; $53.200 ; $23.400 ; $45.000 ; $60.000 ; $45.000 ; $45.000 ; $65.000 ; $60.000 ; $70.000 ; $50.000 ; $30.000 ; $30.000 ; $24.000 ; $24.000 ; $-   ; $-   
500412;item 208; $12.000 ; $12.000 ; $32.600 ; $32.800 ; $22.600 ; $112.000 ; $72.400 ; $44.000 ; $62.200 ; $77.200 ; $43.400 ; $35.000 ; $50.000 ; $35.000 ; $35.000 ; $55.000 ; $55.000 ; $60.000 ; $60.000 ; $35.000 ; $35.000 ; $35.000 ; $35.000 ; $-   ; $-   
500151;item 209; $16.200 ; $16.200 ; $48.600 ; $23.400 ; $23.000 ; $36.200 ; $34.800 ; $24.400 ; $33.000 ; $51.200 ; $29.800 ; $50.000 ; $90.000 ; $50.000 ; $50.000 ; $81.200 ; $86.200 ; $86.200 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500127;item 210; $22.000 ; $22.000 ; $62.200 ; $35.000 ; $30.200 ; $62.400 ; $59.400 ; $70.400 ; $60.400 ; $55.200 ; $39.200 ; $53.700 ; $80.000 ; $50.000 ; $60.000 ; $50.000 ; $45.000 ; $60.000 ; $69.700 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500518;item 211; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $280.000 ; $280.000 ; $280.000 ; $280.000 ; $280.000 ; $280.000 
500349;item 212; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $1.200 ; $33.600 ; $520.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500379;item 213; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $2.800 ; $317.000 ; $231.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500073;item 214; $27.800 ; $27.800 ; $46.400 ; $43.200 ; $45.000 ; $57.400 ; $79.800 ; $32.200 ; $71.200 ; $66.200 ; $37.000 ; $28.900 ; $44.500 ; $22.300 ; $34.800 ; $48.600 ; $49.000 ; $73.500 ; $58.800 ; $36.800 ; $36.800 ; $41.000 ; $54.200 ; $26.800 ; $36.200 
500053;item 215; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $83.200 ; $1.200 ; $400 ; $3.800 ; $2.400 ; $24.000 ; $35.000 ; $24.000 ; $24.000 ; $24.000 ; $24.000 ; $24.000 ; $24.000 ; $300.000 ; $24.000 ; $-   ; $-   ; $-   ; $-   
500443;item 216; $-   ; $-   ; $-   ; $-   ; $-   ; $8.000 ; $11.600 ; $298.600 ; $253.000 ; $25.400 ; $36.000 ; $89.500 ; $89.500 ; $35.000 ; $35.000 ; $35.000 ; $35.000 ; $35.000 ; $35.000 ; $35.000 ; $35.000 ; $35.000 ; $35.000 ; $35.000 ; $35.000 
500046;item 217; $20.000 ; $20.000 ; $24.800 ; $28.800 ; $53.200 ; $52.600 ; $122.400 ; $37.600 ; $102.200 ; $33.200 ; $67.000 ; $35.000 ; $45.000 ; $36.000 ; $33.800 ; $40.500 ; $45.000 ; $45.000 ; $45.000 ; $45.000 ; $45.000 ; $45.000 ; $45.000 ; $45.000 ; $45.000 
500264;item 218; $39.200 ; $39.200 ; $67.800 ; $54.200 ; $62.600 ; $96.000 ; $51.800 ; $45.800 ; $41.800 ; $48.400 ; $60.000 ; $49.200 ; $47.400 ; $39.200 ; $30.000 ; $35.000 ; $40.000 ; $47.500 ; $45.000 ; $35.000 ; $35.000 ; $49.300 ; $49.300 ; $49.300 ; $49.300 
500479;item 219; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $250.000 ; $260.000 ; $260.000 ; $260.000 ; $260.000 ; $260.000 
500071;item 220; $46.600 ; $46.600 ; $81.400 ; $64.800 ; $65.800 ; $93.200 ; $104.000 ; $52.000 ; $57.400 ; $74.200 ; $66.400 ; $52.300 ; $48.200 ; $37.300 ; $61.100 ; $43.800 ; $55.000 ; $71.500 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500511;item 221; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $500.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500520;item 222; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $500.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500529;item 223; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $495.200 ; $44.500 ; $54.500 ; $44.500 ; $44.500 
500531;item 224; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $495.200 ; $44.500 ; $54.500 ; $44.500 ; $44.500 
500192;item 225; $400 ; $400 ; $6.800 ; $8.200 ; $13.000 ; $8.000 ; $64.600 ; $3.000 ; $3.800 ; $1.600 ; $382.200 ; $10.000 ; $10.000 ; $10.000 ; $10.000 ; $10.000 ; $10.000 ; $10.000 ; $10.000 ; $10.000 ; $10.000 ; $10.000 ; $10.000 ; $10.000 ; $10.000 
500122;item 226; $28.000 ; $28.000 ; $43.600 ; $23.400 ; $23.600 ; $50.000 ; $28.800 ; $20.600 ; $35.400 ; $28.200 ; $12.400 ; $46.100 ; $67.000 ; $81.400 ; $23.800 ; $45.400 ; $34.600 ; $56.200 ; $74.200 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500544;item 227; $19.800 ; $19.800 ; $35.200 ; $24.200 ; $16.800 ; $46.600 ; $55.000 ; $11.600 ; $18.200 ; $89.000 ; $6.000 ; $14.700 ; $61.700 ; $15.900 ; $26.400 ; $21.800 ; $16.400 ; $46.600 ; $55.000 ; $45.000 ; $45.000 ; $64.200 ; $14.700 ; $11.800 ; $50.200 
500407;item 228; $5.000 ; $5.000 ; $12.800 ; $253.400 ; $-   ; $47.800 ; $32.600 ; $17.200 ; $13.800 ; $35.000 ; $32.600 ; $25.000 ; $40.000 ; $25.000 ; $25.000 ; $45.800 ; $40.000 ; $50.000 ; $40.000 ; $35.000 ; $35.000 ; $18.900 ; $18.900 ; $-   ; $-   
500378;item 229; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $423.200 ; $44.500 ; $54.500 ; $44.500 ; $44.500 
500527;item 230; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $423.200 ; $44.500 ; $54.500 ; $44.500 ; $44.500 
500417;item 231; $4.200 ; $4.200 ; $13.600 ; $31.800 ; $20.600 ; $35.400 ; $53.800 ; $28.200 ; $20.400 ; $41.800 ; $17.600 ; $30.000 ; $60.000 ; $19.400 ; $19.400 ; $37.500 ; $45.000 ; $52.500 ; $37.500 ; $30.000 ; $30.000 ; $19.400 ; $19.400 ; $19.400 ; $19.400 
500482;item 232; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $210.000 ; $210.000 ; $210.000 ; $210.000 ; $210.000 ; $210.000 
500188;item 233; $17.600 ; $17.600 ; $46.200 ; $26.400 ; $20.600 ; $33.400 ; $39.800 ; $24.600 ; $35.800 ; $46.400 ; $30.000 ; $30.000 ; $50.000 ; $30.000 ; $30.000 ; $34.200 ; $34.200 ; $50.000 ; $30.000 ; $27.500 ; $27.500 ; $27.500 ; $27.500 ; $27.500 ; $27.500 
500082;item 234; $14.800 ; $14.800 ; $39.200 ; $30.000 ; $38.400 ; $42.800 ; $45.400 ; $24.000 ; $38.200 ; $56.400 ; $37.800 ; $17.600 ; $27.600 ; $14.800 ; $39.200 ; $31.900 ; $29.000 ; $43.500 ; $42.200 ; $32.200 ; $32.200 ; $25.000 ; $48.000 ; $17.600 ; $27.600 
500409;item 235; $12.800 ; $12.800 ; $26.600 ; $23.200 ; $18.800 ; $77.800 ; $67.400 ; $31.800 ; $48.600 ; $56.200 ; $30.600 ; $25.000 ; $40.000 ; $25.000 ; $25.000 ; $35.000 ; $35.000 ; $45.000 ; $35.000 ; $25.000 ; $25.000 ; $28.300 ; $28.300 ; $28.300 ; $28.300 
500473;item 236; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 
500485;item 237; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 
500542;item 238; $31.800 ; $31.800 ; $38.000 ; $24.200 ; $25.600 ; $44.000 ; $48.800 ; $22.800 ; $37.600 ; $38.400 ; $7.800 ; $25.400 ; $51.000 ; $32.000 ; $28.500 ; $36.000 ; $25.600 ; $44.000 ; $48.800 ; $30.000 ; $30.000 ; $24.200 ; $30.200 ; $30.200 ; $30.200 
500416;item 239; $6.400 ; $6.400 ; $14.400 ; $25.200 ; $14.400 ; $51.600 ; $52.800 ; $28.800 ; $24.400 ; $62.400 ; $28.200 ; $25.000 ; $35.000 ; $24.000 ; $18.800 ; $27.000 ; $35.000 ; $45.000 ; $35.000 ; $25.000 ; $25.000 ; $21.800 ; $21.800 ; $21.800 ; $21.800 
500410;item 240; $8.200 ; $8.200 ; $15.800 ; $23.400 ; $15.000 ; $65.000 ; $55.800 ; $28.400 ; $25.400 ; $27.000 ; $9.800 ; $26.200 ; $24.600 ; $24.000 ; $22.500 ; $31.500 ; $50.000 ; $40.000 ; $50.000 ; $35.000 ; $35.000 ; $17.300 ; $17.300 ; $17.300 ; $17.300 
500223;item 241; $39.600 ; $39.600 ; $842.400 ; $35.800 ; $15.200 ; $23.200 ; $21.200 ; $15.800 ; $13.800 ; $36.200 ; $21.000 ; $32.500 ; $23.000 ; $23.000 ; $32.500 ; $40.000 ; $50.000 ; $30.000 ; $32.500 ; $23.000 ; $23.000 ; $23.000 ; $23.000 ; $23.000 ; $23.000 
500259;item 242; $25.200 ; $25.200 ; $39.600 ; $16.000 ; $16.400 ; $37.200 ; $34.200 ; $19.200 ; $38.000 ; $36.600 ; $13.600 ; $35.900 ; $60.900 ; $24.800 ; $28.100 ; $36.300 ; $33.000 ; $49.500 ; $39.600 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500540;item 243; $-   ; $-   ; $13.700 ; $48.000 ; $23.200 ; $55.600 ; $53.600 ; $17.000 ; $24.400 ; $5.400 ; $13.600 ; $21.700 ; $57.900 ; $12.000 ; $11.300 ; $43.200 ; $23.200 ; $55.600 ; $53.600 ; $30.000 ; $30.000 ; $78.800 ; $24.600 ; $19.000 ; $47.000 
500517;item 244; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $167.400 ; $167.400 ; $167.400 ; $167.400 ; $167.400 ; $167.400 
500013;item 245; $174.200 ; $174.200 ; $294.200 ; $308.800 ; $548.800 ; $602.600 ; $635.600 ; $400.000 ; $554.400 ; $323.800 ; $8.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500429;item 246; $63.000 ; $63.000 ; $971.400 ; $24.800 ; $8.600 ; $19.600 ; $18.200 ; $11.800 ; $13.600 ; $27.600 ; $16.200 ; $22.500 ; $30.000 ; $20.300 ; $22.500 ; $30.000 ; $40.500 ; $37.500 ; $32.500 ; $25.000 ; $25.000 ; $25.000 ; $25.000 ; $25.000 ; $25.000 
500403;item 247; $1.200 ; $1.200 ; $5.400 ; $3.600 ; $4.600 ; $69.800 ; $23.400 ; $16.800 ; $24.200 ; $31.400 ; $9.400 ; $34.000 ; $45.000 ; $34.000 ; $34.000 ; $24.600 ; $20.600 ; $29.000 ; $27.200 ; $16.600 ; $16.600 ; $9.900 ; $9.900 ; $9.900 ; $9.900 
500481;item 248; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $161.200 ; $161.200 ; $161.200 ; $161.200 ; $161.200 ; $161.200 
500187;item 249; $10.400 ; $10.400 ; $61.000 ; $53.700 ; $-   ; $57.600 ; $35.800 ; $29.800 ; $21.800 ; $26.800 ; $24.200 ; $20.000 ; $33.400 ; $10.400 ; $61.000 ; $19.800 ; $18.000 ; $27.000 ; $21.600 ; $18.600 ; $18.600 ; $27.300 ; $27.300 ; $27.300 ; $27.300 
500474;item 250; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $142.700 ; $142.700 ; $142.700 ; $142.700 ; $142.700 ; $142.700 
500478;item 251; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $142.500 ; $142.500 ; $142.500 ; $142.500 ; $142.500 ; $142.500 
500537;item 252; $14.400 ; $14.400 ; $20.200 ; $19.800 ; $22.800 ; $34.600 ; $31.800 ; $2.200 ; $13.200 ; $66.000 ; $200 ; $13.000 ; $27.200 ; $14.400 ; $20.200 ; $19.800 ; $22.800 ; $34.600 ; $31.800 ; $13.000 ; $13.000 ; $30.400 ; $10.400 ; $13.000 ; $27.200 
500268;item 253; $6.600 ; $6.600 ; $12.000 ; $5.000 ; $3.400 ; $10.600 ; $21.800 ; $8.600 ; $14.600 ; $72.800 ; $54.400 ; $5.000 ; $22.200 ; $6.600 ; $13.000 ; $14.300 ; $13.000 ; $19.500 ; $15.600 ; $14.800 ; $14.800 ; $11.000 ; $11.000 ; $11.000 ; $11.000 
